ID,LastName,FirstName,URL,Weight,TeamID,MemberID,Birthday,PlayerNum,YearsPro,Drafted,Height,Salary,StandingLayup,DrivingLayup,PostFadeaway,PostHook,PostControl,DrawFoul,MovingShotClose,StandingShotClose,MovingShotMidRange,StandingShotMidRange,MovingShotThree,StandingShotThree,FreeThrow,BallControl,PassingVision,PassingIQ,PassingAccuracy,BoxOut,OffensiveRebound,DeffensiveRebound,LateralQuickness,PassPerception,Block,ShotContest,Steal,DefensiveConsistency,OnBallDefenseIQ,PickAndRollDefenseIQ,HelpDefensiveIQ,LowPostDefenseIQ,StandingDunk,DrivingDunk,ContactDunk,Speed,Acceleration,Vertical,Strength,Stamina,Hustle,ShotIQ,Hands,ReactionTime,OffensiveConsistency,,,,,,,,,,,,,,,,,OverallDurability,,Shot,StandingLayup,DrivingLayup,StandingDunk,DrivingDunk,FlashyDunk,AlleyDop,Putback,Crash,SpinLayup,HopStepLayup,EuroStepLayup,Floater,StepThroughShot,ShotUnderBasket,ShotClose,ShotCloseLeft,ShotCloseMiddle,ShotCloseRight,ShotMidRange,ShotMidRangeLeft,ShotMidRangeLeftCenter,ShotMidRangeCenter,ShotMidRangeRightCenter,ShotMidRangeRight,ShotThree,ShotThreeLeft,ShotThreeLeftCenter,ShotThreeCenter,ShotThreeRightCenter,ShotThreeRight,ContestedJumper,StepBackJumper,SpinJumper,PullUpInTransaction,UseGlass,Drive,DriveRight,TripleThreatPumpFake,TripleThreatJabStep,TripleThreatIdle,TripleThreatShot,SetupWithSizeup,SetupWithHesitation,NoSetupDribble,DrivingCrossover,DrivingSpin,DrivingStepBack,DrivingHalfSpin,,DrivingBehindTheBack,DrivingDribbleHesitation,DrivingInAndOut,NoDrivingDribbleMove,AttachStrongOnDrive,DishToOpenMan,Touches,,RollvsPop,,,,,,,,,,,,,,,,,FlashyPass,AlleyDopPass,PassInterception,TakeCharge,OnBallSteal,ContestShot,BlockShot,Foul,HardFoul
3656,Posey,Max,,175,69,3585,12/30/1985,18,1,R:1 P:0,"0' 3""",82000,58,55,33,33,28,38,70,50,80,75,68,82,55,62,49,48,65,25,25,25,54,60,36,58,54,25,61,61,40,34,26,37,25,79,77,39,55,62,35,38,73,42,25,99,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,86,50,47,25,55,25,55,55,0,37,68,45,66,70,45,45,30,19,4,4,5,51,5,11,4,4,6,6,5,10,4,3,5,51,49,97,50,18,92,50,31,40,99,1,27,44,98,63,46,47,59,88,44,88,99,34,37,49,66,10,87,57,18,43,19,58,50,50,50,50,15,15,15,28,87,56,36,99,97,97,40,98,16,16,30,2
3657,Reed,Marshawn,,190,69,3584,1/10/1984,19,1,R:1 P:0,"1' 6""",82000,58,58,45,58,57,28,73,66,65,54,59,54,58,70,46,44,50,43,45,46,61,34,42,65,48,30,41,61,57,47,56,59,25,74,73,68,61,72,52,34,48,66,25,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,50,30,42,30,42,42,30,59,38,61,50,70,91,25,35,51,4,3,6,92,3,9,4,3,5,31,4,10,5,3,6,92,70,30,50,25,90,64,10,51,39,19,38,13,49,24,2,6,0,2,0,22,5,39,69,46,57,18,92,1,15,52,52,63,50,50,50,50,18,18,18,63,10,0,9,79,10,85,45,99,53,53,36,10
3658,Sims,Cecil,,250,69,3580,1/1/1984,28,1,R:1 P:0,"1' 6""",82000,70,51,54,58,63,45,62,58,38,45,36,38,62,47,25,31,28,60,61,66,61,68,76,78,51,30,60,53,56,70,65,69,35,60,60,55,72,58,50,49,59,68,25,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,82,75,63,75,63,63,60,80,6,28,57,46,83,25,49,64,6,3,2,87,4,4,4,6,4,5,4,4,5,3,2,87,5,0,50,65,77,56,11,47,42,35,14,10,76,8,2,0,2,0,15,5,1,82,83,25,81,84,5,0,49,13,13,1,50,50,50,50,1,1,1,30,10,2,2,14,10,27,35,34,68,68,43,80
3659,Pierce,Lionel,,175,69,3551,12/30/1985,27,1,R:1 P:0,"0' 3""",82000,78,63,68,72,75,32,65,72,40,49,42,49,66,48,40,40,40,69,68,69,54,54,68,63,42,30,63,60,54,65,64,36,25,43,57,62,68,53,60,44,62,69,25,99,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,86,50,47,25,55,25,55,55,0,37,68,45,66,70,45,45,68,19,6,2,0,51,3,1,4,4,1,6,3,1,5,2,0,51,49,97,50,18,92,50,31,40,99,1,27,44,98,63,46,47,59,88,44,88,99,34,37,40,66,10,87,57,18,43,19,58,50,50,50,50,15,15,15,28,87,56,36,99,97,97,40,98,16,16,30,2
3660,McGuire,Tyson,,190,69,3561,1/10/1984,26,1,R:1 P:0,"1' 6""",82000,60,73,36,33,42,32,56,61,63,49,60,49,65,70,51,44,69,30,30,32,66,33,52,67,65,25,46,57,48,34,51,65,25,77,76,72,63,65,65,29,52,60,40,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,50,30,42,30,42,42,30,59,38,61,50,70,91,25,30,51,4,4,5,92,5,11,4,4,6,31,5,10,4,3,5,92,70,30,50,25,90,64,10,51,39,19,38,13,49,24,2,6,0,2,0,22,5,39,69,51,57,18,92,1,15,52,52,63,50,50,50,50,18,18,18,63,10,0,9,79,10,85,45,99,53,53,36,10
3661,Howard,Lenny,,250,69,3560,1/1/1984,38,1,R:1 P:0,"1' 6""",82000,66,58,58,65,67,39,69,50,33,54,42,58,69,47,34,44,48,54,68,43,63,49,58,54,37,30,43,57,41,71,54,34,25,46,62,50,72,45,54,49,54,54,30,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,82,75,63,75,63,63,60,80,6,28,57,46,83,25,49,64,6,3,2,87,4,4,4,6,4,5,4,4,5,3,2,87,5,0,50,65,77,56,11,47,42,35,14,10,76,8,2,0,2,0,15,5,1,82,83,34,81,84,5,0,49,13,13,1,50,50,50,50,1,1,1,30,10,2,2,14,10,27,35,34,68,68,43,80
3662,Edwards,Teddy,,170,70,3588,4/23/1974,29,6,R:1 P:0,"0' 9""",82000,80,67,63,30,37,30,68,64,70,79,86,85,67,81,45,72,79,34,34,36,72,56,32,61,68,25,62,62,61,60,30,30,25,78,87,73,43,78,62,46,58,69,85,99,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,76,50,45,1,1,1,1,1,5,21,12,39,50,41,61,25,36,11,4,2,3,37,5,10,5,4,7,55,5,9,5,2,3,37,50,10,50,13,33,61,43,35,22,6,35,20,45,30,3,5,3,1,3,11,7,37,32,80,26,5,72,50,2,15,59,53,50,50,50,50,25,25,25,53,10,8,17,66,35,57,46,68,54,54,51,21
3663,Ellis Jr.,Jackson,,200,70,3598,12/22/1976,36,1,R:1 P:0,"3' 3""",82000,72,73,59,36,25,35,83,80,84,82,85,84,70,72,65,65,65,41,38,42,72,55,30,45,58,35,44,46,56,47,32,63,25,75,76,83,50,75,58,48,71,73,43,99,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,59,50,59,50,60,50,60,60,10,77,57,86,52,84,44,25,30,36,4,4,5,61,5,11,4,4,6,37,5,10,4,3,5,61,93,53,50,18,66,42,27,48,25,90,40,29,31,22,7,5,8,1,1,15,6,35,43,65,66,59,72,0,45,31,31,35,50,50,50,50,33,33,33,35,6,0,17,60,9,72,59,56,56,56,33,21
3664,Daugherty,Anthony,,195,70,3599,8/29/1979,28,1,R:1 P:0,"2' 2""",82000,71,75,68,54,59,42,71,73,70,65,84,82,68,69,34,48,42,44,45,47,64,42,43,47,47,35,42,48,41,56,62,55,25,72,74,78,62,75,65,65,69,66,45,99,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,50,73,50,90,50,90,90,10,77,27,86,52,84,44,25,35,36,4,3,6,59,3,9,4,3,5,95,4,10,5,3,6,59,93,53,50,18,66,42,27,48,25,90,40,29,31,22,7,5,8,1,1,15,6,35,49,34,66,59,72,0,45,31,31,30,50,50,50,50,33,33,33,35,6,0,17,60,10,72,59,56,56,56,33,21
3665,Ford,Shane,,235,70,3600,2/26/1970,27,1,R:1 P:0,"1' 9""",82000,68,64,60,63,56,37,74,80,76,76,65,81,77,56,35,38,48,69,50,50,66,63,70,72,42,25,65,63,69,71,71,62,30,70,68,68,50,76,81,61,78,59,35,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,79,75,63,75,63,63,60,80,42,28,57,46,83,25,49,61,6,3,2,76,4,4,4,6,4,18,4,4,5,3,2,76,70,0,50,65,77,56,11,47,42,35,14,10,76,8,2,6,2,0,0,22,1,82,83,35,81,84,5,0,49,13,13,30,50,50,50,50,1,1,1,30,10,0,1,14,10,27,35,34,68,68,43,80
4829,Turner,Myles,,240,70,4474,3/24/1996,52,1,R:1 P:11,"1' 6""",82000,84,55,72,73,72,48,74,82,65,76,45,63,84,35,32,68,31,79,60,84,38,38,85,80,29,50,64,61,79,78,70,43,35,64,40,69,58,75,75,58,85,73,45,82,84,83,83,82,84,85,85,84,85,84,84,82,81,80,80,84,25,65,70,15,25,15,35,20,45,1,5,5,5,5,42,68,35,6,2,0,50,3,1,4,4,1,0,3,1,5,2,0,85,5,15,5,35,25,50,10,20,30,40,0,0,99,0,0,0,0,0,0,0,0,99,50,32,77,52,60,60,50,45,30,42,30,25,20,25,20,20,20,20,15,30,25,5,0,25,60,50,74,76,74,45
3667,Blair,Ron,,180,70,3586,7/5/1977,6,1,R:1 P:0,"16' 10""",82000,65,68,51,33,37,45,67,64,62,69,59,70,76,74,64,61,67,33,34,37,72,53,41,66,55,30,60,61,58,39,39,53,25,79,85,45,45,71,66,60,62,62,25,99,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,50,99,50,88,50,88,88,45,82,42,57,99,91,54,25,36,58,4,2,3,44,5,10,5,4,7,23,5,9,5,2,3,44,97,69,50,90,97,47,12,56,98,24,99,58,39,94,32,48,42,77,57,69,97,36,47,64,98,73,97,23,33,27,97,65,50,50,50,50,94,94,94,76,94,88,91,62,74,88,31,58,96,96,44,2
3668,Richmond,Marlon,,175,70,3587,12/30/1985,8,1,R:1 P:0,"0' 3""",82000,69,70,65,32,50,28,68,72,66,55,61,67,78,71,49,44,58,28,31,29,61,46,30,48,58,30,52,46,45,31,33,37,25,77,77,83,53,71,37,55,75,57,25,99,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,86,50,47,25,55,25,55,55,0,37,68,45,66,70,45,45,30,19,4,4,5,51,5,11,4,4,6,6,5,10,4,3,5,51,49,97,50,18,92,50,31,40,99,1,27,44,98,63,46,47,59,88,44,88,99,34,37,49,66,10,87,57,18,43,19,58,50,50,50,50,15,15,15,28,87,56,36,99,97,97,40,98,16,16,30,2
3669,Rush,Carlos,,190,70,3611,1/10/1984,7,1,R:1 P:0,"1' 6""",82000,71,75,68,54,59,25,71,73,70,65,64,57,68,50,60,60,60,44,45,47,58,42,43,47,64,35,56,48,57,58,62,55,25,72,74,78,62,75,58,65,69,73,25,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,50,30,42,30,42,42,30,59,38,61,50,70,91,25,35,51,4,3,6,92,3,9,4,3,5,31,4,10,5,3,6,92,70,30,50,25,90,64,10,51,39,19,38,13,49,24,2,6,0,2,0,22,5,39,69,60,57,18,92,1,15,52,52,63,50,50,50,50,18,18,18,63,10,0,9,79,10,85,45,99,53,53,36,10
3670,Hudson,Grant,,250,70,3590,1/1/1984,9,1,R:1 P:0,"1' 6""",82000,58,43,50,57,62,46,71,67,47,67,48,64,65,51,43,40,41,71,68,70,53,58,67,66,48,35,51,61,59,72,69,41,25,65,55,45,70,68,57,50,64,54,25,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,82,75,63,75,63,63,60,80,6,28,57,46,83,25,49,64,6,3,2,87,4,4,4,6,4,5,4,4,5,3,2,87,5,0,50,65,77,56,11,47,42,35,14,10,76,8,2,0,2,0,15,5,1,82,83,43,81,84,5,0,49,13,13,1,50,50,50,50,1,1,1,30,10,2,2,14,10,27,35,34,68,68,43,80
3671,Davis,Julius,,175,70,3622,12/30/1985,18,1,R:1 P:0,"0' 3""",82000,85,39,65,62,71,26,61,73,38,33,33,29,50,36,29,25,28,75,32,75,45,41,68,54,45,35,46,55,47,70,72,65,30,43,50,33,65,50,66,54,59,68,35,99,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,86,50,47,25,55,25,55,55,0,37,68,45,66,70,45,45,68,19,6,2,0,51,3,1,4,4,1,6,3,1,5,2,0,51,49,97,50,18,92,50,31,40,99,1,27,44,98,63,46,47,59,88,44,88,99,34,37,29,66,10,87,57,18,43,19,58,50,50,50,50,15,15,15,28,87,56,36,99,97,97,40,98,16,16,30,2
3672,Thornton,Louie,,190,70,3579,1/10/1984,19,1,R:1 P:0,"1' 6""",82000,70,61,46,27,35,32,59,60,68,67,72,76,81,60,34,44,48,27,31,30,51,48,25,54,67,25,51,56,50,33,25,50,25,60,77,72,40,80,68,51,68,54,40,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,50,30,42,30,42,42,30,59,38,61,50,70,91,25,30,51,4,4,5,92,5,11,4,4,6,31,5,10,4,3,5,92,70,30,50,25,90,64,10,51,39,19,38,13,49,24,2,6,0,2,0,22,5,39,69,34,57,18,92,1,15,52,52,63,50,50,50,50,18,18,18,63,10,0,9,79,10,85,45,99,53,53,36,10
3673,Warrick,Otto,,250,70,3580,1/1/1984,16,1,R:1 P:0,"1' 6""",82000,84,65,60,55,73,41,68,66,30,41,30,27,51,41,28,39,43,53,60,52,56,50,52,48,59,25,62,40,48,66,67,55,25,65,56,52,52,72,34,35,67,54,40,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,82,75,63,75,63,63,60,80,6,28,57,46,83,25,49,64,6,3,2,87,4,4,4,6,4,5,4,4,5,3,2,87,5,0,50,65,77,56,11,47,42,35,14,10,76,8,2,0,2,0,15,5,1,82,83,28,81,84,5,0,49,13,13,1,50,50,50,50,1,1,1,30,10,2,2,14,10,27,35,34,68,68,43,80
3674,Flash,Julian,,170,71,3593,4/23/1974,28,6,R:1 P:0,"0' 9""",82000,55,82,43,30,25,45,86,82,85,83,81,84,68,75,56,73,72,35,33,37,85,49,42,64,69,25,82,84,48,38,25,29,25,84,85,78,47,64,50,44,68,69,25,99,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,76,50,45,1,1,1,1,1,5,21,12,39,50,41,61,25,36,11,4,2,3,37,5,10,5,4,7,55,5,9,5,2,3,37,50,10,50,13,33,61,43,35,22,6,35,20,45,30,3,5,3,1,3,11,7,37,32,56,26,5,72,50,2,15,59,53,50,50,50,50,25,25,25,53,10,8,17,66,35,57,46,68,54,54,51,21
3675,Crawford,Brian,,200,71,3592,12/22/1976,27,1,R:1 P:0,"3' 3""",82000,51,57,50,25,25,35,69,73,73,50,50,54,78,69,63,60,62,42,37,45,70,50,30,62,58,75,72,74,56,41,36,32,25,81,76,69,48,72,70,60,72,52,40,99,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,59,50,59,50,60,50,60,60,10,77,57,86,52,84,44,25,30,36,4,4,5,61,5,11,4,4,6,37,5,10,4,3,5,61,93,53,50,18,66,42,27,48,25,90,40,29,31,22,7,5,8,1,1,15,6,35,43,63,66,59,72,0,45,31,31,35,50,50,50,50,33,33,33,35,6,0,17,60,9,72,59,56,56,56,33,21
3676,Jones,Brad,,195,71,3621,8/29/1979,26,1,R:1 P:0,"2' 2""",82000,80,70,67,62,63,29,73,73,69,61,61,50,74,75,64,60,60,54,46,55,58,35,39,41,54,35,49,56,53,53,53,52,25,68,74,73,64,84,62,51,79,64,40,99,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,50,73,50,90,50,90,90,10,77,27,86,52,84,44,25,35,36,4,3,6,59,3,9,4,3,5,95,4,10,5,3,6,59,93,53,50,18,66,42,27,48,25,90,40,29,31,22,7,5,8,1,1,15,6,35,49,64,66,59,72,0,45,31,31,30,50,50,50,50,33,33,33,35,6,0,17,60,10,72,59,56,56,56,33,21
3677,Ellis,Stephen,,235,71,3595,2/26/1970,19,1,R:1 P:0,"1' 9""",82000,82,55,62,65,83,33,83,84,44,80,43,48,64,57,39,37,35,62,83,84,59,61,65,65,57,25,47,50,49,69,66,49,25,53,57,52,73,64,55,84,61,68,45,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,79,75,63,75,63,63,60,80,42,28,57,46,83,25,49,61,6,3,2,76,4,4,4,6,4,18,4,4,5,3,2,76,70,0,50,65,77,56,11,47,42,35,14,10,76,8,2,6,2,0,0,22,1,82,83,39,81,84,5,0,49,13,13,30,50,50,50,50,1,1,1,30,10,0,1,14,10,27,35,34,68,68,43,80
3678,Smith,Jon,,240,71,3596,10/23/1978,17,1,R:1 P:0,"16' 4""",82000,74,59,59,53,82,38,85,82,37,84,39,43,70,44,34,33,35,72,81,80,54,42,64,66,47,30,51,55,61,64,64,67,30,41,49,71,49,66,52,86,84,57,30,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,87,50,88,50,84,50,84,84,10,67,5,94,99,70,99,25,68,63,6,2,0,54,3,1,4,4,1,66,3,1,5,2,0,54,97,1,50,32,99,44,22,56,97,11,89,72,45,98,24,45,18,96,75,75,80,35,43,34,99,7,98,60,18,93,19,54,50,50,50,50,87,87,87,28,87,56,72,94,9,63,36,41,60,60,28,2
3679,Stevenson,George,,180,71,3591,7/5/1977,56,1,R:1 P:0,"16' 10""",82000,61,75,38,25,30,25,54,52,52,54,68,79,72,79,83,56,65,35,33,33,66,47,35,49,47,30,46,50,47,36,26,28,25,76,83,48,25,55,56,66,64,73,25,99,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,50,99,50,88,50,88,88,45,82,42,57,99,91,54,25,36,58,4,2,3,44,5,10,5,4,7,23,5,9,5,2,3,44,97,69,50,90,97,47,12,56,98,24,99,58,39,94,32,48,42,77,57,69,97,36,47,83,98,73,97,23,33,27,97,65,50,50,50,50,94,94,94,76,94,88,91,62,74,88,31,58,96,96,44,2
3680,Knight,Royal,,175,71,3638,12/30/1985,59,1,R:1 P:0,"0' 3""",82000,64,54,52,50,55,35,64,57,60,78,65,64,71,77,54,53,62,38,40,28,75,58,35,42,57,25,52,49,48,43,38,45,25,81,76,77,31,53,58,39,75,63,25,99,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,86,50,47,25,55,25,55,55,0,37,68,45,66,70,45,45,30,19,4,4,5,51,5,11,4,4,6,6,5,10,4,3,5,51,49,97,50,18,92,50,31,40,99,1,27,44,98,63,46,47,59,88,44,88,99,34,37,54,66,10,87,57,18,43,19,58,50,50,50,50,15,15,15,28,87,56,36,99,97,97,40,98,16,16,30,2
3681,Jefferson,Latavious,,190,71,3567,1/10/1984,87,1,R:1 P:0,"1' 6""",82000,64,54,52,50,55,30,75,57,60,59,72,70,71,77,54,53,62,31,38,33,62,58,30,42,57,30,52,33,48,43,38,56,25,75,76,76,31,65,65,39,75,73,30,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,50,30,42,30,42,42,30,59,38,61,50,70,91,25,35,51,4,3,6,92,3,9,4,3,5,31,4,10,5,3,6,92,70,30,50,25,90,64,10,51,39,19,38,13,49,24,2,6,0,2,0,22,5,39,69,54,57,18,92,1,15,52,52,63,50,50,50,50,18,18,18,63,10,0,9,79,10,85,45,99,53,53,36,10
3682,Taylor,Logan,,250,71,3604,1/1/1984,16,1,R:1 P:0,"1' 6""",82000,84,63,65,51,72,39,69,68,40,49,40,51,63,55,47,47,48,60,63,54,51,51,65,66,52,30,58,47,53,68,68,60,30,65,65,60,63,66,58,44,59,59,25,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,82,75,63,75,63,63,60,80,6,28,57,46,83,25,49,64,6,3,2,87,4,4,4,6,4,5,4,4,5,3,2,87,5,0,50,65,77,56,11,47,42,35,14,10,76,8,2,0,2,0,15,5,1,82,83,47,81,84,5,0,49,13,13,1,50,50,50,50,1,1,1,30,10,2,2,14,10,27,35,34,68,68,43,80
3683,Wright,Denzel,,175,71,3562,12/30/1985,8,1,R:1 P:0,"0' 3""",82000,69,52,59,55,66,45,68,77,35,40,38,39,64,44,36,37,35,71,71,67,44,50,62,60,57,30,48,62,48,69,63,62,30,45,51,45,70,63,66,59,57,51,25,99,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,86,50,47,25,55,25,55,55,0,37,68,45,66,70,45,45,68,19,6,2,0,51,3,1,4,4,1,6,3,1,5,2,0,51,49,97,50,18,92,50,31,40,99,1,27,44,98,63,46,47,59,88,44,88,99,34,37,36,66,10,87,57,18,43,19,58,50,50,50,50,15,15,15,28,87,56,36,99,97,97,40,98,16,16,30,2
3684,Banks,Dakota,,190,71,3561,1/10/1984,36,1,R:1 P:0,"1' 6""",82000,70,75,46,27,35,32,59,60,73,72,72,76,81,60,34,44,48,27,31,30,51,48,25,54,67,25,51,56,50,33,25,50,25,60,77,72,40,80,68,51,68,54,35,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,50,30,42,30,42,42,30,59,38,61,50,70,91,25,30,51,4,4,5,92,5,11,4,4,6,31,5,10,4,3,5,92,70,30,50,25,90,64,10,51,39,19,38,13,49,24,2,6,0,2,0,22,5,39,69,34,57,18,92,1,15,52,52,63,50,50,50,50,18,18,18,63,10,0,9,79,10,85,45,99,53,53,36,10
3685,Cunningham,Dion,,250,71,3562,1/1/1984,39,1,R:1 P:0,"1' 6""",82000,78,56,66,52,75,35,52,78,43,75,42,44,50,50,39,41,41,45,53,75,65,40,75,46,44,30,60,58,51,64,76,37,25,55,65,49,66,56,34,42,56,54,35,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,82,75,63,75,63,63,60,80,6,28,57,46,83,25,49,64,6,3,2,87,4,4,4,6,4,5,4,4,5,3,2,87,5,0,50,65,77,56,11,47,42,35,14,10,76,8,2,0,2,0,15,5,1,82,83,39,81,84,5,0,49,13,13,1,50,50,50,50,1,1,1,30,10,2,2,14,10,27,35,34,68,68,43,80
3698,Beal,Zac,,170,72,3627,4/23/1974,49,6,R:1 P:0,"0' 9""",82000,73,71,30,25,25,31,68,64,62,60,54,54,75,75,72,70,59,33,33,39,78,61,30,74,68,25,58,49,48,42,30,30,25,84,86,68,51,76,63,58,58,73,35,99,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,76,50,45,1,1,1,1,1,5,21,12,39,50,41,61,25,36,11,4,2,3,37,5,10,5,4,7,55,5,9,5,2,3,37,50,10,50,13,33,61,43,35,22,6,35,20,45,30,3,5,3,1,3,11,7,37,32,72,26,5,72,50,2,15,59,53,50,50,50,50,25,25,25,53,10,8,17,66,35,57,46,68,54,54,51,21
3699,Bryant,Kyle,,200,72,3596,12/22/1976,28,1,R:1 P:0,"3' 3""",82000,85,84,62,40,50,32,64,62,55,57,51,52,72,66,72,57,59,48,42,42,62,47,50,70,77,25,49,62,51,59,80,69,25,71,71,78,73,72,55,49,61,78,40,99,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,59,50,59,50,60,50,60,60,10,77,57,86,52,84,44,25,30,36,4,4,5,61,5,11,4,4,6,37,5,10,4,3,5,61,93,53,50,18,66,42,27,48,25,90,40,29,31,22,7,5,8,1,1,15,6,35,43,72,66,59,72,0,45,31,31,35,50,50,50,50,33,33,33,35,6,0,17,60,9,72,59,56,56,56,33,21
3700,Miller,Kevin,,195,72,3625,8/29/1979,16,1,R:1 P:0,"2' 2""",82000,80,84,62,40,45,45,73,58,75,54,57,54,72,66,55,57,59,48,42,42,62,47,50,70,77,30,49,62,51,59,55,69,25,71,71,78,73,72,66,49,61,78,40,99,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,50,73,50,90,50,90,90,10,77,27,86,52,84,44,25,35,36,4,3,6,59,3,9,4,3,5,95,4,10,5,3,6,59,93,53,50,18,66,42,27,48,25,90,40,29,31,22,7,5,8,1,1,15,6,35,49,55,66,59,72,0,45,31,31,30,50,50,50,50,33,33,33,35,6,0,17,60,10,72,59,56,56,56,33,21
3701,Ilgauskas,Brian,,235,72,3624,2/26/1970,7,1,R:1 P:0,"1' 9""",82000,80,84,62,40,84,45,73,80,75,80,57,54,72,66,55,57,59,48,42,42,62,47,85,70,77,84,49,62,51,59,55,69,25,71,71,78,73,72,66,49,61,78,40,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,79,75,63,75,63,63,60,80,42,28,57,46,83,25,49,61,6,3,2,76,4,4,4,6,4,18,4,4,5,3,2,76,70,0,50,65,77,56,11,47,42,35,14,10,76,8,2,6,2,0,0,22,1,82,83,49,81,84,5,0,49,13,13,30,50,50,50,50,1,1,1,30,10,0,1,14,10,27,35,34,68,68,43,80
3702,Cooper,Scott,,240,72,3614,10/23/1978,58,1,R:1 P:0,"16' 4""",82000,73,58,73,63,62,57,80,80,64,73,58,64,71,48,48,49,46,72,70,72,55,55,75,72,60,25,60,65,63,65,71,69,30,68,61,65,76,68,77,68,76,25,25,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,87,50,88,50,84,50,84,84,10,67,5,94,99,70,99,25,68,63,6,2,0,54,3,1,4,4,1,66,3,1,5,2,0,54,97,1,50,32,99,44,22,56,97,11,89,72,45,98,24,45,18,96,75,75,80,35,43,48,99,7,98,60,18,93,19,54,50,50,50,50,87,87,87,28,87,56,72,94,9,63,36,41,60,60,28,2
3703,Gaines,Evan,,180,72,3566,7/5/1977,8,1,R:1 P:0,"16' 10""",82000,70,59,47,31,47,33,51,73,62,59,75,70,72,75,56,51,74,36,28,39,61,50,54,59,54,30,62,52,63,34,36,30,25,81,81,59,36,61,69,61,56,64,25,99,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,50,99,50,88,50,88,88,45,82,42,57,99,91,54,25,36,58,4,2,3,44,5,10,5,4,7,23,5,9,5,2,3,44,97,69,50,90,97,47,12,56,98,24,99,58,39,94,32,48,42,77,57,69,97,36,47,56,98,73,97,23,33,27,97,65,50,50,50,50,94,94,94,76,94,88,91,62,74,88,31,58,96,96,44,2
3704,Foster,Phil,,175,72,3567,12/30/1985,19,1,R:1 P:0,"0' 3""",82000,55,62,59,32,45,39,66,64,62,68,68,69,70,68,60,50,45,37,30,37,66,41,33,42,52,25,58,58,50,45,25,38,25,79,71,78,43,59,58,46,71,59,25,99,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,86,50,47,25,55,25,55,55,0,37,68,45,66,70,45,45,30,19,4,4,5,51,5,11,4,4,6,6,5,10,4,3,5,51,49,97,50,18,92,50,31,40,99,1,27,44,98,63,46,47,59,88,44,88,99,34,37,60,66,10,87,57,18,43,19,58,50,50,50,50,15,15,15,28,87,56,36,99,97,97,40,98,16,16,30,2
3705,Jones,Gabriel,,190,72,3569,1/10/1984,18,1,R:1 P:0,"1' 6""",82000,64,53,50,44,44,28,73,63,76,67,73,66,77,64,58,48,57,40,40,46,63,62,48,70,57,30,61,49,53,61,61,62,25,71,73,77,53,55,65,48,63,63,25,99,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,50,50,30,42,30,42,42,30,59,38,61,50,70,91,25,35,51,4,3,6,92,3,9,4,3,5,31,4,10,5,3,6,92,70,30,50,25,90,64,10,51,39,19,38,13,49,24,2,6,0,2,0,22,5,39,69,58,57,18,92,1,15,52,52,63,50,50,50,50,18,18,18,63,10,0,9,79,10,85,45,99,53,53,36,10
